,Alpaca 7B,BERT,Baichuan 2 7B Chat,ChatGLM2 6B,ChatGPT,Claude 1,Claude 2,Claude 3,Claude 3 Opus,Claude 3.5,Claude 3.5 Sonnet,Claude 4,Claude 4.5,DALL-E 3,DeepSeek,DeepSeek R1,DeepSeek V3,Falcon 7B,Falcon 7B Instruct,GLM 4 9B Chat,GPT-2,GPT-3.5,GPT-3.5 Turbo,GPT-4,GPT-4 Turbo,GPT-4o,GPT-4o Mini,GPT-5,Gemini,Gemini 1.5,Gemini 1.5 Pro,Gemini 2,Gemini Pro,Gemma,Gemma 2,Gemma 3,Gemma 4B,Gemma 7B,Gemma 7B IT,Grok 2,Guanaco 7B,InstructBLIP,LLaVA,LLaVA 1.5,LLaVA 7B,Llama,Llama 2,Llama 2 13B,Llama 2 70B,Llama 2 7B,Llama 3,Llama 3 70B,Llama 3 8B,Llama 3.1,Llama 3.2,Llama 3.3,Llama 4,Llama 7B,Llama Guard,Llama Guard 2 8B,Llama Guard 3 8B,Mistral,Mistral 7B,Mixtral,Mixtral 8x7B,Mixtral 8x7B 8X7B,Mixtral 8x7B Instruct,PaLM 2,Phi,Qwen 2,Qwen 2.5,Qwen 3 8B,Qwen 7B,Qwen Max,Stable Diffusion,Vicuna,o1,o3,o3-mini,o4-mini
Llama Guard 2 8B,0.0,0.5669467095138407,0.5345224838248487,0.0,0.0,0.28571428571428564,0.22237479499833035,0.39030221091216577,0.1649572197684645,0.37953605763829484,0.16903085094570333,0.44721359549995787,0.36401260415463205,0.052925612402496304,0.35309393180189974,0.38095238095238093,0.4583492485141056,0.0,0.23904572186687872,0.0,0.0,0.27263927063639876,0.38692608223560243,0.40013617536755197,0.179284291400159,0.350899753752536,0.296078262731896,0.38112741077138035,0.0,0.3030457633656632,0.23622779563076698,0.36297134491927635,0.1576220812478201,0.0,0.2942449431682498,0.4285714285714285,0.1543033499620919,0.0,0.11952286093343936,0.3779644730092272,0.2182178902359923,0.0,0.0,0.0,0.0,0.0,0.13969968905677813,0.36885555678165866,0.5111012519999519,0.3864029173344914,0.2654243731222853,0.41403933560541245,0.2130288957369502,0.3772921372150937,0.3183035070396152,0.3571428571428571,0.2964997266644404,0.0,0.5669467095138407,0.9999999999999998,0.6546536707079771,0.45056355688958294,0.36365491603879585,0.0,0.6681531047810609,0.3380617018914066,0.5669467095138407,0.4364357804719847,0.29277002188455997,0.028653412753062636,0.3233590907165798,0.46291004988627577,0.3380617018914066,0.28571428571428564,0.2182178902359923,0.33228399502670514,0.30578831486257524,0.44721359549995787,0.4285714285714285,0.3360107525161235
Llama Guard 3 8B,0.0,0.28867513459481287,0.0,0.0,0.0,0.0,0.11322770341445958,0.5961964751378731,0.25197631533948484,0.579750904364203,0.25819888974716115,0.6831300510639732,0.5560384374855326,0.08084520834544431,0.49441323247304414,0.29095718698132317,0.42008402520840293,0.0,0.0,0.0,0.0,0.4164633650362828,0.13346049915463973,0.34547110224427696,0.09128709291752767,0.4427894054396356,0.25125945381480297,0.5821817364274594,0.0,0.3086066999241838,0.21650635094610965,0.5544478877308363,0.0,0.0,0.2696799449852968,0.6546536707079771,0.23570226039551587,0.0,0.18257418583505536,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.04267895997763199,0.22537446792760438,0.19518001458970663,0.1180480411624714,0.13514747567989718,0.21081851067789192,0.1251565435804397,0.49683039594822764,0.4862166383263153,0.5455447255899809,0.45291081365783825,0.0,0.28867513459481287,0.6546536707079771,0.9999999999999999,0.3823595564509363,0.3086066999241838,0.0,0.6123724356957946,0.5163977794943222,0.28867513459481287,0.6666666666666666,0.29814239699997197,0.043768810953240846,0.42076299662714617,0.7071067811865476,0.0,0.4364357804719847,0.0,0.07690487673900032,0.4670993664969137,0.6831300510639732,0.6546536707079771,0.5132649025747364
Mistral,0.5298129428260175,0.5298129428260175,0.5619514869490163,0.0,0.43259045634870014,0.6508140266182865,0.7533102835258901,0.7112396297489458,0.520265981714472,0.5078333750770082,0.6812012094229563,0.6940491774014497,0.4145828901369479,0.055641488407465724,0.5001063151192112,0.717564183194521,0.44974479634226483,0.2931977358041869,0.33508312663335643,0.5298129428260175,0.35540932665545544,0.6090882093150158,0.8529282827824524,0.847434953606887,0.7120516440958823,0.7966234528135533,0.8185287822415217,0.49782069660457146,0.5098127419345817,0.6371930928643099,0.7947194142390263,0.631103073396965,0.6076049943327182,0.3278050340535929,0.7011799882083787,0.6508140266182865,0.37851664930511264,0.25031308716087947,0.5445100807792042,0.13245323570650439,0.5735393346764043,0.09301487194157254,0.0905299489721721,0.2795530723408051,0.09301487194157254,0.26490647141300877,0.704968194535256,0.6721578364188837,0.5149397122655919,0.7149668590751456,0.7596214541895091,0.6529286250990105,0.7522774637082895,0.7841872840821713,0.5354195851282038,0.6132670635441546,0.6234292001593572,0.28097574347450816,0.5960395606792697,0.45056355688958294,0.3823595564509363,1.0,0.8566707137397944,0.5298129428260175,0.2809757434745082,0.23693955110363693,0.5298129428260175,0.3823595564509363,0.6155870112510925,0.4317739170756242,0.6673136788447896,0.43259045634870014,0.11846977555181848,0.3504383220252312,0.30588764516074896,0.7515998401239016,0.37505980384377385,0.5373283954075739,0.3504383220252312,0.4373610216641177
Mistral 7B,0.5345224838248488,0.45434411125112145,0.529150262212918,0.10690449676496976,0.4146139914483856,0.565685424949238,0.6709022955020277,0.6402859889115794,0.5482191329086161,0.541624540486436,0.6155427338072128,0.6414906110627285,0.3860936712526721,0.10478736639911676,0.4868664714672402,0.6330289279193855,0.38892223413129867,0.3887709571751176,0.5239956379316802,0.37416573867739417,0.4302822993603817,0.7325832929220573,0.8243244672043019,0.8242136174360808,0.608511063404532,0.8090986806362216,0.7629970525267462,0.5291956341540272,0.4114755998989117,0.7071428571428571,0.668153104781061,0.5705738101353035,0.40124031305425395,0.45355736761107274,0.7698316001832431,0.6060915267313265,0.39279220242478635,0.4848732213850612,0.5578018081208209,0.16035674514745463,0.6789347398332042,0.1251222494179709,0.12330181186493662,0.24174688920761409,0.1251222494179709,0.18708286933869706,0.6717216627395598,0.7042147167923564,0.5059644256269408,0.8502859191416098,0.7444773840369266,0.6636120496050025,0.8875829184726007,0.7764387566686396,0.607701334418564,0.5959900012858044,0.63945375040037,0.15118578920369088,0.5345224838248488,0.36365491603879585,0.3086066999241838,0.8566707137397944,1.0000000000000002,0.48107023544236394,0.2834733547569204,0.28685486624025447,0.5345224838248488,0.27774602993176545,0.6693635925620838,0.4578991076373059,0.7994260706629078,0.3927922024247863,0.21514114968019085,0.3838579669298401,0.2777460299317654,0.7903208952760171,0.2955074877641433,0.40657855630736306,0.36365491603879585,0.3665758859831505
Mixtral,0.5,0.25,0.35355339059327373,0.0,0.4082482904638631,0.5669467095138407,0.6864064729836441,0.4130570344929084,0.4364357804719848,0.13693063937629155,0.5031152949374528,0.253546276418555,0.0,0.0,0.13623731522826651,0.5039526306789697,0.12126781251816648,0.0,0.0,0.5,0.22360679774997896,0.2705008904002297,0.6109238226825394,0.48330167439661964,0.6324555320336758,0.3834668736373319,0.565752381856018,0.09166984970282112,0.48112522432468807,0.4008918628686366,0.5,0.16621129240945154,0.5212860351426869,0.7071067811865476,0.5449492609130661,0.3779644730092272,0.20412414523193154,0.18898223650461363,0.4743416490252569,0.0,0.2886751345948128,0.0,0.0,0.0,0.0,0.5,0.4804938261204724,0.6343350474165466,0.5916079783099616,0.6542886560876245,0.4681645887845223,0.4564354645876384,0.628654727904987,0.5507427126572114,0.4210759605332595,0.1889822365046136,0.19611613513818402,0.35355339059327373,0.25,0.0,0.0,0.5298129428260175,0.48107023544236394,1.0,0.0,0.0,0.25,0.0,0.5809475019311127,0.41695392396839687,0.38023455031468667,0.20412414523193154,0.0,0.1889822365046136,0.0,0.5328126154470818,0.2022599587389726,0.08451542547285165,0.0,0.0
Mixtral 8x7B,0.0,0.3535533905932738,0.25,0.0,0.0,0.1336306209562122,0.1386750490563073,0.2677358109311795,0.3086066999241839,0.19364916731037088,0.316227766016838,0.35856858280031806,0.0,0.09901475429766743,0.08257228238447704,0.222717701593687,0.5144957554275266,0.0,0.1118033988749895,0.0,0.0,0.06375767130633384,0.2451825928095098,0.2603778219616477,0.22360679774997896,0.17125391160591305,0.27695585470349865,0.12964074471043288,0.0,0.1417366773784602,0.3093592167691146,0.06529396220694628,0.2211629342323457,0.0,0.1926686588971131,0.4008918628686366,0.0,0.1336306209562122,0.223606797749979,0.7071067811865476,0.10206207261596574,0.0,0.0,0.0,0.0,0.0,0.052270837348931676,0.41403933560541256,0.41833001326703784,0.2602417193848081,0.16552117772047362,0.38729833462074165,0.1686133183583656,0.3407546684578649,0.4168439339227897,0.2004459314343183,0.0,0.0,0.1767766952966369,0.6681531047810609,0.6123724356957946,0.2809757434745082,0.2834733547569204,0.0,1.0000000000000002,0.15811388300841897,0.5303300858899107,0.2041241452319315,0.18257418583505539,0.02680281337094487,0.15683875023187727,0.14433756729740646,0.15811388300841897,0.5345224838248488,0.10206207261596574,0.20721547741640448,0.3813850356982369,0.11952286093343936,0.2672612419124244,0.0
Mixtral 8x7B 8X7B,0.0,0.22360679774997896,0.0,0.4472135954999579,0.0,0.0,0.08770580193070293,0.3694494430842475,0.0,0.5307227776030219,0.1,0.4535573676110726,0.5383819020581655,0.0,0.4874174366759539,0.4507489358552088,0.21693045781865616,0.282842712474619,0.0,0.0,0.39999999999999997,0.6048583789091339,0.17721952820655384,0.339647124956955,0.0,0.4242160614621328,0.19462473604038072,0.5739440431835514,0.08606629658238703,0.4780914437337575,0.05590169943749474,0.4955463312741712,0.0,0.0,0.3133397807202561,0.3380617018914066,0.18257418583505539,0.16903085094570333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16529490122682158,0.13093073414159542,0.0,0.16459131509087738,0.2617119612951068,0.2449489742783178,0.2132808519406073,0.3848431698794245,0.22597307314641285,0.5493502655735357,0.5262348115842175,0.0,0.22360679774997896,0.3380617018914066,0.5163977794943222,0.23693955110363693,0.28685486624025447,0.0,0.15811388300841897,0.9999999999999999,0.0,0.5163977794943222,0.17320508075688773,0.06780635036208103,0.4109446459172233,0.5477225575051662,0.39999999999999997,0.0,0.0,0.11914052274091294,0.3618136134933163,0.680336051416609,0.5070925528371099,0.39757328397294533
Mixtral 8x7B Instruct,0.5,0.5,0.7071067811865475,0.0,0.4082482904638631,0.5669467095138407,0.4902903378454601,0.37863561495183273,0.6546536707079772,0.22821773229381925,0.447213595499958,0.4225771273642583,0.0,0.07001400420140048,0.13623731522826651,0.4409585518440985,0.48507125007266594,0.0,0.15811388300841897,0.25,0.4472135954999579,0.09016696346674323,0.577900913348348,0.3912442126067874,0.5533985905294663,0.36328440660378813,0.47871355387816905,0.22917462425705282,0.19245008972987523,0.33407655239053047,0.5,0.16621129240945154,0.20851441405707474,0.1767766952966369,0.5060243137049899,0.5669467095138407,0.20412414523193154,0.0,0.6324555320336759,0.5,0.2886751345948128,0.0,0.0,0.0,0.0,0.25,0.4804938261204724,0.5855400437691198,0.50709255283711,0.49071649206571843,0.3511234415883917,0.6390096504226938,0.47691048323826596,0.4991105833455979,0.33686076842660767,0.28347335475692037,0.09805806756909201,0.0,0.5,0.5669467095138407,0.28867513459481287,0.5298129428260175,0.5345224838248488,0.25,0.5303300858899107,0.0,1.0,0.0,0.25819888974716115,0.1137147065368355,0.26933280647290303,0.0,0.22360679774997896,0.5669467095138407,0.1443375672974064,0.5328126154470818,0.1348399724926484,0.0,0.1889822365046136,0.06350006350009524
PaLM 2,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.11322770341445958,0.4769571801102985,0.0,0.5270462766947299,0.12909944487358058,0.6831300510639732,0.5560384374855326,0.0,0.49441323247304414,0.4364357804719847,0.28005601680560194,0.18257418583505536,0.0,0.0,0.0,0.46852128566581813,0.22878942712223954,0.42519520276218703,0.0,0.47774646376381735,0.3015113445777636,0.4763305116224668,0.0,0.3086066999241838,0.14433756729740643,0.5544478877308363,0.0,0.2041241452319315,0.22473328748774735,0.4364357804719847,0.23570226039551587,0.0,0.0,0.0,0.0,0.0,0.0,0.17407765595569782,0.0,0.0,0.08535791995526398,0.1126872339638022,0.09759000729485331,0.09443843292997711,0.13514747567989718,0.10540925533894596,0.20025046972870353,0.31797145340686567,0.1944866553305261,0.4909902530309828,0.45291081365783825,0.0,0.28867513459481287,0.4364357804719847,0.6666666666666666,0.3823595564509363,0.27774602993176545,0.0,0.2041241452319315,0.5163977794943222,0.0,0.9999999999999999,0.29814239699997197,0.043768810953240846,0.38417490996391607,0.7071067811865476,0.0,0.21821789023599236,0.0,0.07690487673900032,0.31139957766460913,0.6831300510639732,0.4364357804719847,0.5132649025747364
Phi,0.25819888974716115,0.32274861218395146,0.2738612787525831,0.0,0.36893239368631103,0.34156502553198664,0.5063696835418333,0.4888164769964841,0.28171808490950556,0.400693842672377,0.4474464586219601,0.5237229365663817,0.26420969566808894,0.036155076303109365,0.37688918072220456,0.5367450401216933,0.3444233600968323,0.16329931618554522,0.16329931618554522,0.3872983346207417,0.11547005383792516,0.5005417119681977,0.60111673610481,0.6387954877276787,0.4490731195102493,0.6123031431993131,0.5618332187193683,0.33136674783180564,0.3975231959999626,0.5175491695067658,0.43571062644833447,0.44822929881941637,0.3499482363378076,0.7302967433402217,0.653274579918488,0.3903600291794133,0.316227766016838,0.43915503282684,0.28577380332470415,0.12909944487358058,0.29814239699997197,0.16620941843426237,0.1654456490020896,0.19462473604038077,0.16620941843426237,0.19364916731037085,0.39127552844781,0.6929348671835833,0.6982972487551758,0.6863049560899463,0.4381884667812372,0.47140452079103173,0.6772576650449631,0.6176862754773756,0.7284330149096772,0.36596252735569995,0.35445877847928337,0.18257418583505539,0.45184805705753206,0.29277002188455997,0.29814239699997197,0.6155870112510925,0.6693635925620838,0.5809475019311127,0.18257418583505539,0.17320508075688773,0.25819888974716115,0.29814239699997197,1.0000000000000002,0.5089241902460764,0.7158676782743149,0.52704627669473,0.17320508075688773,0.2439750182371333,0.18633899812498245,0.4608649462682542,0.34815531191139565,0.3709704134011871,0.29277002188455997,0.3115172719973776
Qwen 2,0.227429413073671,0.1137147065368355,0.1608168802256692,0.07580980435789034,0.5880352375606642,0.34384095303675166,0.4460257750875395,0.31835669189783716,0.19851666679418606,0.2560568962156982,0.43226548355826666,0.19221293610962234,0.10039070766878881,0.02123099184328273,0.17705355794912772,0.3247386778680432,0.12870604798676136,0.04794633014853841,0.07191949522280762,0.41695392396839687,0.2034190510862431,0.34177699299794245,0.44561593267970423,0.511201360803887,0.43151697133684563,0.49572935623629827,0.4420925668762335,0.16678736091571392,0.5398153350899705,0.5774391401620893,0.47381127723681454,0.38361356481548203,0.553260292741344,0.24122532033850386,0.3304999748383718,0.20057388927143846,0.3094922302950865,0.2005738892714385,0.21575848566842284,0.0,0.26261286571944503,0.2661859941228511,0.26555161622100965,0.20571764439712248,0.2661859941228511,0.3411441196105065,0.42030164946192905,0.38471052673601186,0.2947265020347543,0.34101027820467994,0.5589905876579874,0.29065917948808984,0.37797876359179877,0.41229801081851053,0.40221324596674823,0.2149005956479698,0.26761546505252365,0.3216337604513384,0.15161960871578067,0.028653412753062636,0.043768810953240846,0.4317739170756242,0.4578991076373059,0.41695392396839687,0.02680281337094487,0.06780635036208103,0.1137147065368355,0.043768810953240846,0.5089241902460764,0.9999999999999999,0.5068484957881247,0.12379689211803459,0.10170952554312156,0.08596023825918792,0.1969596492895838,0.41806154841235205,0.22488822255440177,0.17939874036898087,0.05730682550612527,0.086650693031805
Qwen 2.5,0.3168621252622389,0.2534897002097911,0.2688664289689324,0.03168621252622389,0.3104602102825331,0.2994065654783146,0.49713420302481154,0.6914939191308211,0.32498142701096705,0.7925565702215448,0.5809907062967641,0.6962731706520235,0.6065169044382053,0.08430218744362532,0.6635606725962446,0.550908080480099,0.3227714851234353,0.2505015050175632,0.23046138461615812,0.26933280647290303,0.2692395956009394,0.7199764909473755,0.5765503787919722,0.811641977168191,0.4108224682288036,0.910016952233479,0.6481137383147972,0.7000255519232725,0.47564512662199143,0.7579304377577356,0.5386656129458061,0.8098870187103562,0.29731644173670824,0.4032996434533987,0.6388929896001015,0.5149792926227011,0.6338562626601717,0.40719292905050797,0.3306619866231834,0.09505863757867167,0.32014575830326336,0.4264879264025094,0.42502032555837604,0.3725963491909831,0.4264879264025094,0.2534897002097911,0.5035971293504965,0.6153592846045118,0.38027227012533604,0.6323238470138414,0.5377456463335987,0.5206576008754673,0.6731480540597452,0.7754766190883499,0.699136644457374,0.6646825753618584,0.6338461088566345,0.0672166072422331,0.5069794004195822,0.3233590907165798,0.42076299662714617,0.6673136788447896,0.7994260706629078,0.38023455031468667,0.15683875023187727,0.4109446459172233,0.26933280647290303,0.38417490996391607,0.7158676782743149,0.5068484957881247,0.9999999999999998,0.6209204205650662,0.38260363585396656,0.21557272714438655,0.3750278882981085,0.5883660598743738,0.4187116664923596,0.6159339586537131,0.5628843430992315,0.6076471052628045
Qwen 3 8B,0.0,0.20412414523193154,0.0,0.0,0.0,0.0,0.24019223070763074,0.5620994273193427,0.0,0.6335525936249405,0.1825741858350554,0.6900655593423543,0.7863570994927848,0.0,0.6356417261637282,0.3086066999241839,0.09901475429766744,0.0,0.0,0.0,0.0,0.5889681390658483,0.24266783307288153,0.441592041451662,0.0,0.5685225788013392,0.2842676218074806,0.6736330697086078,0.0,0.38188130791298674,0.10206207261596577,0.7087127491447887,0.0,0.2886751345948129,0.31782086308186414,0.46291004988627577,0.3333333333333334,0.15430334996209194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0603571640283457,0.27888667551135854,0.27602622373694174,0.30050125348238005,0.143345544770249,0.223606797749979,0.3008967382970352,0.4918369989044249,0.378187790294891,0.6172133998483676,0.6405126152203485,0.0,0.4082482904638631,0.46291004988627577,0.7071067811865476,0.43259045634870014,0.3927922024247863,0.20412414523193154,0.14433756729740646,0.5477225575051662,0.0,0.7071067811865476,0.52704627669473,0.12379689211803459,0.6209204205650662,1.0000000000000002,0.0,0.0,0.0,0.08700793575754034,0.3302891295379082,0.8280786712108252,0.6172133998483676,0.7258661863112977
Qwen 7B,0.0,0.22360679774997896,0.3162277660168379,0.0,0.0,0.1690308509457033,0.08770580193070293,0.1847247215421237,0.0,0.36742346141747667,0.15000000000000002,0.07559289460184544,0.053838190205816545,0.0,0.33074754631582587,0.50709255283711,0.32539568672798425,0.282842712474619,0.1414213562373095,0.0,0.19999999999999998,0.20161945963637795,0.23629270427540514,0.3087701135972318,0.14142135623730948,0.28882795674017553,0.15569978883230456,0.2459760185072363,0.3442651863295481,0.4183300132670378,0.11180339887498948,0.2312549545946132,0.18650096164806274,0.0,0.24370871833797697,0.0,0.36514837167011077,0.16903085094570333,0.0,0.0,0.12909944487358052,0.41873913807217095,0.4202883959454785,0.13483997249264842,0.41873913807217095,0.22360679774997896,0.16529490122682158,0.34914862437758776,0.22677868380553634,0.292606782383782,0.1570271767770641,0.3265986323710904,0.21328085194060734,0.2462996287228317,0.3012974308618839,0.1690308509457033,0.08770580193070292,0.0,0.22360679774997896,0.3380617018914066,0.0,0.11846977555181848,0.21514114968019085,0.0,0.15811388300841897,0.39999999999999997,0.22360679774997896,0.0,0.17320508075688773,0.10170952554312156,0.38260363585396656,0.0,0.9999999999999999,0.0,0.25819888974716104,0.3812496727709214,0.422115882408869,0.15118578920369088,0.3380617018914066,0.17038855027411942
Qwen Max,0.3779644730092272,0.3779644730092272,0.26726124191242434,0.0,0.1543033499620919,0.28571428571428564,0.29649972666444047,0.4163223583063102,0.659828879073858,0.2760262237369417,0.42257712736425834,0.5111012519999518,0.0,0.4763305116224668,0.07356123579206245,0.42857142857142855,0.6416889479197478,0.11952286093343936,0.0,0.1889822365046136,0.1690308509457033,0.10223972648864954,0.3494816226644151,0.3392458878116202,0.41833001326703767,0.3280149872034575,0.3947710169758613,0.20788767860257107,0.21821789023599233,0.20203050891044214,0.472455591261534,0.1396043634304909,0.07881104062391005,0.2672612419124244,0.41194292043554975,0.5714285714285713,0.1543033499620919,0.0,0.5976143046671968,0.7559289460184544,0.10910894511799615,0.0,0.0,0.11396057645963795,0.0,0.0,0.33527925373626755,0.47951222381615627,0.383325938999964,0.24729786709407453,0.17694958208152353,0.34503277967117707,0.3768972770730657,0.48137272679167126,0.4456249098554613,0.24999999999999994,0.0741249316661101,0.0,0.1889822365046136,0.28571428571428564,0.4364357804719847,0.3504383220252312,0.3838579669298401,0.1889822365046136,0.5345224838248488,0.0,0.5669467095138407,0.21821789023599236,0.2439750182371333,0.08596023825918792,0.21557272714438655,0.0,0.0,0.9999999999999998,0.10910894511799615,0.2617995112331616,0.20385887657505017,0.0,0.28571428571428564,0.0
Stable Diffusion,0.0,0.1443375672974064,0.20412414523193143,0.0,0.0,0.10910894511799615,0.056613851707229775,0.0596196475137873,0.0,0.21081851067789192,0.22592402852876597,0.14638501094227993,0.10425720702853736,0.40422604172722154,0.07865665062071156,0.07273929674533078,0.14002800840280094,0.0,0.09128709291752767,0.0,0.0,0.07808688094430302,0.22878942712223949,0.5182066533664154,0.1825741858350553,0.40783234711545374,0.4522670168666454,0.1058512248049926,0.38888888888888873,0.3857583749052297,0.5051814855409225,0.3625236189009313,0.3009646327144229,0.0,0.04494665749754946,0.0,0.2357022603955158,0.0,0.0,0.0,0.08333333333333329,0.5743767716395629,0.5672531672170384,0.8703882797784891,0.5743767716395629,0.1443375672974064,0.42678959977631986,0.14085904245475273,0.14638501094227996,0.16526725762745992,0.27029495135979437,0.10540925533894595,0.11264088922239571,0.05961964751378731,0.21879748724684184,0.0,0.0,0.0,0.1443375672974064,0.2182178902359923,0.0,0.30588764516074896,0.2777460299317654,0.0,0.10206207261596574,0.0,0.1443375672974064,0.0,0.18633899812498245,0.1969596492895838,0.3750278882981085,0.0,0.25819888974716104,0.10910894511799615,0.9999999999999996,0.34607194532550134,0.0,0.14638501094227993,0.0,0.10998533626601492
Vicuna,0.6660157693088523,0.559453246219436,0.734673056294525,0.0,0.47854364666647187,0.8156061696110035,0.7680246590734665,0.49518449747320964,0.5813462241699167,0.41586272097526145,0.6552728750750213,0.3332285481994162,0.08338603161909389,0.04849564810541252,0.30176267760348596,0.604152718230373,0.3230651017867533,0.2695842289414708,0.47177240064757386,0.49285166928855073,0.35742156822273885,0.45880201328213277,0.8436813380824706,0.7700752187062677,0.753993390320676,0.6403693199081756,0.779106477749482,0.2442142618890051,0.6562549481728026,0.7333608307516195,0.712636873160472,0.4044215953098727,0.5721604181076537,0.30140433078749745,0.7134457807257676,0.5538066583778418,0.5546755904543197,0.231591875321643,0.6318380365815721,0.0,0.6998343783249027,0.35545769858923415,0.3550657797455419,0.24097357213716683,0.35545769858923415,0.3596485154267802,0.7345608710087018,0.6915625874759989,0.40978105251549846,0.7952739768075142,0.78263054689384,0.6079864341743587,0.7865671400889118,0.6088935302263171,0.5025542677873048,0.31969748006357235,0.3918493158538094,0.320242101461716,0.5594532462194359,0.33228399502670514,0.07690487673900032,0.7515998401239016,0.7903208952760171,0.5328126154470818,0.20721547741640448,0.11914052274091294,0.5328126154470818,0.07690487673900032,0.4608649462682542,0.41806154841235205,0.5883660598743738,0.08700793575754034,0.3812496727709214,0.2617995112331616,0.34607194532550134,0.9999999999999997,0.19757220562920655,0.16211118561052684,0.08055369576404972,0.10488426823507872
o1,0.0,0.1348399724926484,0.0,0.0,0.1651445647689541,0.15289415743128762,0.26444294267397256,0.6590764234988713,0.11769797726729993,0.46774766572146437,0.5276448530110863,0.4330501905466242,0.29219085213460433,0.03776274560246804,0.6980689618383656,0.5436236708668006,0.45784895811741,0.04264014327112208,0.0,0.2022599587389726,0.12060453783110543,0.37690143708164003,0.3250549975962193,0.41893961452258577,0.3837612894400987,0.4354245279418923,0.3168804555987886,0.4697088804686773,0.28544961285922504,0.30631873731649,0.2865349415468778,0.41337552577911385,0.3936250899808732,0.0,0.19944827481096158,0.30578831486257524,0.11009637651263605,0.0,0.08528028654224416,0.2696799449852968,0.1167748416242284,0.0,0.0,0.0,0.0,0.2022599587389726,0.13954720617809327,0.2763397118831029,0.2279211529192759,0.18196254530253356,0.31563650136868515,0.46774766572146426,0.2572263857652137,0.5337590753688043,0.3747339481750935,0.5096471914376254,0.3437758254761642,0.2860387767736776,0.1348399724926484,0.30578831486257524,0.4670993664969137,0.37505980384377385,0.2955074877641433,0.2022599587389726,0.3813850356982369,0.3618136134933163,0.1348399724926484,0.31139957766460913,0.34815531191139565,0.22488822255440177,0.4187116664923596,0.3302891295379082,0.422115882408869,0.20385887657505017,0.0,0.19757220562920655,1.0,0.5698028822981897,0.6625413488689131,0.5137408089380562
o3,0.0,0.1690308509457033,0.0,0.1690308509457033,0.06900655593423542,0.06388765649999398,0.23204774044612855,0.6981938202944504,0.0,0.7560864148142505,0.32126980205784317,0.7142857142857143,0.8750036971232156,0.02366905341655754,0.822439618699711,0.42591770999996,0.20498001542269692,0.05345224838248488,0.0,0.08451542547285165,0.15118578920369088,0.6706039367268448,0.2958401946694419,0.5640699774560886,0.13363062095621217,0.6925262941032926,0.33838168464348733,0.8212367331706268,0.16265001215808883,0.4743416490252569,0.253546276418555,0.8553316796460877,0.1762268442125603,0.0,0.2631806779839076,0.44721359549995787,0.3450327796711772,0.0,0.0,0.0,0.048795003647426644,0.0593506941186698,0.057765120758336806,0.15289415743128765,0.0593506941186698,0.08451542547285165,0.2124170407932468,0.1319657758147716,0.05714285714285714,0.1728046379728309,0.31653703529957233,0.3086066999241838,0.24183775442007202,0.5411002107281992,0.2989342772712082,0.7826237921249263,0.7624425757515652,0.11952286093343935,0.4225771273642583,0.44721359549995787,0.6831300510639732,0.5373283954075739,0.40657855630736306,0.08451542547285165,0.11952286093343936,0.680336051416609,0.0,0.6831300510639732,0.3709704134011871,0.17939874036898087,0.6159339586537131,0.8280786712108252,0.15118578920369088,0.0,0.14638501094227993,0.16211118561052684,0.5698028822981897,1.0,0.7666518779999277,0.8586775814821835
o3-mini,0.0,0.0,0.0,0.0,0.0,0.0,0.14824986333222023,0.7285641270360428,0.1649572197684645,0.7590721152765897,0.33806170189140666,0.7027642214999338,0.7735267838285931,0.052925612402496304,0.7944613465542745,0.42857142857142855,0.3666793988112845,0.0,0.0,0.0,0.1690308509457033,0.5452785412727975,0.19970378437966577,0.4088347878755423,0.11952286093343933,0.6026321857923989,0.19738550848793068,0.8661986608440463,0.07273929674533078,0.35355339059327373,0.1889822365046136,0.7259426898385527,0.0,0.0,0.23539595453459985,0.4285714285714285,0.3086066999241838,0.0,0.11952286093343936,0.3779644730092272,0.0,0.0,0.0,0.0,0.0,0.0,0.13969968905677813,0.22131333406899523,0.12777531299998798,0.17001728362717622,0.13271218656114264,0.34503277967117707,0.22941573387056174,0.598463390065321,0.35013385774357675,0.7857142857142856,0.6671243849949909,0.0,0.3779644730092272,0.4285714285714285,0.6546536707079771,0.3504383220252312,0.36365491603879585,0.0,0.2672612419124244,0.5070925528371099,0.1889822365046136,0.4364357804719847,0.29277002188455997,0.05730682550612527,0.5628843430992315,0.6172133998483676,0.3380617018914066,0.28571428571428564,0.0,0.08055369576404972,0.6625413488689131,0.7666518779999277,0.9999999999999998,0.8160261132534428
